,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept
3353,get_water,0,2020-04-02 21:11:00+00:00,get_water,0,complete,3353,process_case
3354,drink_water,0,2020-04-02 21:11:00+00:00,drink_water,0,start,3354,process_case
3355,noise 10,0,2020-04-02 21:11:00+00:00,noise 10,0,complete,3355,process_case
3356,go_dining_table,0,2020-04-02 21:16:00+00:00,go_dining_table,0,complete,3356,process_case
3357,noise 10,0,2020-04-02 21:16:00+00:00,noise 10,0,complete,3357,process_case
3358,go_kitchen_sink,0,2020-04-02 21:47:00+00:00,go_kitchen_sink,0,complete,3358,process_case
3359,get_water,0,2020-04-02 21:47:00+00:00,get_water,0,start,3359,process_case
3360,noise 20,0,2020-04-02 21:47:00+00:00,noise 20,0,complete,3360,process_case
3361,get_water,0,2020-04-02 21:47:00+00:00,get_water,0,complete,3361,process_case
3362,noise 10,0,2020-04-02 21:47:00+00:00,noise 10,0,complete,3362,process_case
3363,drink_water,0,2020-04-02 21:47:00+00:00,drink_water,0,complete,3363,process_case
3364,go_entrace,0,2020-04-02 21:47:00+00:00,go_entrace,0,complete,3364,process_case
3365,interact_with_man,0,2020-04-02 21:47:00+00:00,interact_with_man,0,start,3365,process_case
3366,noise 20,0,2020-04-02 21:47:00+00:00,noise 20,0,complete,3366,process_case
3367,interact_with_man,0,2020-04-02 21:51:00+00:00,interact_with_man,0,complete,3367,process_case
3368,go_dining_table,0,2020-04-02 21:51:00+00:00,go_dining_table,0,complete,3368,process_case
3369,noise 10,0,2020-04-02 21:51:00+00:00,noise 10,0,complete,3369,process_case
3370,eat_cold_meal,0,2020-04-02 21:59:00+00:00,eat_cold_meal,0,complete,3370,process_case
3371,go_kitchen_sink,0,2020-04-02 21:59:00+00:00,go_kitchen_sink,0,complete,3371,process_case
3372,put_plate_to_sink,0,2020-04-02 21:59:00+00:00,put_plate_to_sink,0,start,3372,process_case
3373,noise 20,0,2020-04-02 21:59:00+00:00,noise 20,0,complete,3373,process_case
3374,put_plate_to_sink,0,2020-04-02 22:00:00+00:00,put_plate_to_sink,0,complete,3374,process_case
3375,go_wc,0,2020-04-02 22:00:00+00:00,go_wc,0,complete,3375,process_case
3376,wc_do,0,2020-04-02 22:00:00+00:00,wc_do,0,start,3376,process_case
3377,noise 10,0,2020-04-02 22:00:00+00:00,noise 10,0,complete,3377,process_case
3378,wc_do,0,2020-04-02 22:05:00+00:00,wc_do,0,complete,3378,process_case
3379,wc_flush,0,2020-04-02 22:05:00+00:00,wc_flush,0,start,3379,process_case
3380,noise 20,0,2020-04-02 22:05:00+00:00,noise 20,0,complete,3380,process_case
3381,wc_flush,0,2020-04-02 22:06:00+00:00,wc_flush,0,complete,3381,process_case
3382,go_bathroom_sink,0,2020-04-02 22:06:00+00:00,go_bathroom_sink,0,complete,3382,process_case
3383,wash_hands,0,2020-04-02 22:06:00+00:00,wash_hands,0,start,3383,process_case
3384,wash_hands,0,2020-04-02 22:06:00+00:00,wash_hands,0,complete,3384,process_case
3385,go_windows,0,2020-04-02 22:06:00+00:00,go_windows,0,complete,3385,process_case
3386,raise_blinds,0,2020-04-02 22:06:00+00:00,raise_blinds,0,start,3386,process_case
3387,noise 10,0,2020-04-02 22:06:00+00:00,noise 10,0,complete,3387,process_case
3388,raise_blinds,0,2020-04-02 22:06:00+00:00,raise_blinds,0,complete,3388,process_case
3389,open_windows,0,2020-04-02 22:06:00+00:00,open_windows,0,start,3389,process_case
3390,open_windows,0,2020-04-02 22:06:00+00:00,open_windows,0,complete,3390,process_case
3391,go_kitchen_shelf,0,2020-04-02 22:06:00+00:00,go_kitchen_shelf,0,complete,3391,process_case
3392,go_kitchen_shelf,0,2020-04-02 22:07:00+00:00,go_kitchen_shelf,0,complete,3392,process_case
3393,get_glass,0,2020-04-02 22:07:00+00:00,get_glass,0,start,3393,process_case
3394,noise 20,0,2020-04-02 22:07:00+00:00,noise 20,0,complete,3394,process_case
3395,get_glass,0,2020-04-02 22:07:00+00:00,get_glass,0,complete,3395,process_case
3396,go_kitchen_sink,0,2020-04-02 22:07:00+00:00,go_kitchen_sink,0,complete,3396,process_case
3397,get_water,0,2020-04-02 22:07:00+00:00,get_water,0,start,3397,process_case
3398,noise 20,0,2020-04-02 22:07:00+00:00,noise 20,0,complete,3398,process_case
3399,get_water,0,2020-04-02 22:07:00+00:00,get_water,0,complete,3399,process_case
3400,drink_water,0,2020-04-02 22:07:00+00:00,drink_water,0,start,3400,process_case
3401,noise 10,0,2020-04-02 22:07:00+00:00,noise 10,0,complete,3401,process_case
3402,drink_water,0,2020-04-02 22:09:00+00:00,drink_water,0,complete,3402,process_case
3403,go_wardrobe,0,2020-04-02 22:09:00+00:00,go_wardrobe,0,complete,3403,process_case
3404,get_clothes,0,2020-04-02 22:09:00+00:00,get_clothes,0,start,3404,process_case
3405,noise 20,0,2020-04-02 22:09:00+00:00,noise 20,0,complete,3405,process_case
3406,get_clothes,0,2020-04-02 22:10:00+00:00,get_clothes,0,complete,3406,process_case
3407,change_clothes,0,2020-04-02 22:10:00+00:00,change_clothes,0,start,3407,process_case
3408,change_clothes,0,2020-04-02 22:14:00+00:00,change_clothes,0,complete,3408,process_case
3409,go_bathtub,0,2020-04-02 22:14:00+00:00,go_bathtub,0,complete,3409,process_case
3410,have_bath,0,2020-04-02 22:14:00+00:00,have_bath,0,start,3410,process_case
3411,noise 40,0,2020-04-02 22:14:00+00:00,noise 40,0,complete,3411,process_case
3412,have_bath,0,2020-04-02 22:30:00+00:00,have_bath,0,complete,3412,process_case
3413,go_bathroom_sink,0,2020-04-02 22:30:00+00:00,go_bathroom_sink,0,complete,3413,process_case
3414,brush_teeth,0,2020-04-02 22:30:00+00:00,brush_teeth,0,start,3414,process_case
3415,noise 20,0,2020-04-02 22:30:00+00:00,noise 20,0,complete,3415,process_case
3416,brush_teeth,0,2020-04-02 22:34:00+00:00,brush_teeth,0,complete,3416,process_case
3417,go_bed,0,2020-04-02 22:34:00+00:00,go_bed,0,complete,3417,process_case
3418,go_bed,0,2020-04-02 22:35:00+00:00,go_bed,0,complete,3418,process_case
3419,sleep_in_bed,0,2020-04-02 22:35:00+00:00,sleep_in_bed,0,start,3419,process_case
3420,noise 2,0,2020-04-02 22:35:00+00:00,noise 2,0,complete,3420,process_case
3421,go_wc,0,2020-04-03 05:08:00+00:00,go_wc,0,complete,3421,process_case
3422,wc_do,0,2020-04-03 05:08:00+00:00,wc_do,0,start,3422,process_case
3423,noise 10,0,2020-04-03 05:08:00+00:00,noise 10,0,complete,3423,process_case
3424,wc_do,0,2020-04-03 05:18:00+00:00,wc_do,0,complete,3424,process_case
3425,wc_flush,0,2020-04-03 05:18:00+00:00,wc_flush,0,start,3425,process_case
3426,noise 20,0,2020-04-03 05:18:00+00:00,noise 20,0,complete,3426,process_case
3427,go_bed,0,2020-04-03 05:19:00+00:00,go_bed,0,complete,3427,process_case
3428,noise 2,0,2020-04-03 05:19:00+00:00,noise 2,0,complete,3428,process_case
3429,go_wardrobe,0,2020-04-03 08:23:00+00:00,go_wardrobe,0,complete,3429,process_case
3430,change_clothes,0,2020-04-03 08:23:00+00:00,change_clothes,0,start,3430,process_case
3431,noise 20,0,2020-04-03 08:23:00+00:00,noise 20,0,complete,3431,process_case
3432,change_clothes,0,2020-04-03 08:27:00+00:00,change_clothes,0,complete,3432,process_case
3433,go_shoe_shelf,0,2020-04-03 08:27:00+00:00,go_shoe_shelf,0,complete,3433,process_case
3434,dress_up_outdoor,0,2020-04-03 08:27:00+00:00,dress_up_outdoor,0,start,3434,process_case
3435,noise 20,0,2020-04-03 08:27:00+00:00,noise 20,0,complete,3435,process_case
3436,dress_up_outdoor,0,2020-04-03 08:31:00+00:00,dress_up_outdoor,0,complete,3436,process_case
3437,go_workplace,0,2020-04-03 08:31:00+00:00,go_workplace,0,complete,3437,process_case
3438,go_workplace,0,2020-04-03 08:32:00+00:00,go_workplace,0,complete,3438,process_case
3439,work,0,2020-04-03 08:32:00+00:00,work,0,start,3439,process_case
3440,noise 20,0,2020-04-03 08:32:00+00:00,noise 20,0,complete,3440,process_case
3441,work,0,2020-04-03 18:33:00+00:00,work,0,complete,3441,process_case
3442,go_shoe_shelf,0,2020-04-03 18:33:00+00:00,go_shoe_shelf,0,complete,3442,process_case
3443,dress_down_outdoor,0,2020-04-03 18:33:00+00:00,dress_down_outdoor,0,start,3443,process_case
3444,noise 20,0,2020-04-03 18:33:00+00:00,noise 20,0,complete,3444,process_case
3445,dress_down_outdoor,0,2020-04-03 18:37:00+00:00,dress_down_outdoor,0,complete,3445,process_case
3446,go_wardrobe,0,2020-04-03 18:37:00+00:00,go_wardrobe,0,complete,3446,process_case
3447,change_clothes,0,2020-04-03 18:37:00+00:00,change_clothes,0,start,3447,process_case
3448,noise 20,0,2020-04-03 18:37:00+00:00,noise 20,0,complete,3448,process_case
3449,change_clothes,0,2020-04-03 18:41:00+00:00,change_clothes,0,complete,3449,process_case
3450,finish_walk,0,2020-04-03 18:41:00+00:00,finish_walk,0,start,3450,process_case
3451,noise 10,0,2020-04-03 18:41:00+00:00,noise 10,0,complete,3451,process_case
3452,finish_walk,0,2020-04-03 18:42:00+00:00,finish_walk,0,complete,3452,process_case
3453,go_kitchen_shelf,0,2020-04-03 18:42:00+00:00,go_kitchen_shelf,0,complete,3453,process_case
3454,get_glass,0,2020-04-03 18:42:00+00:00,get_glass,0,start,3454,process_case
3455,noise 20,0,2020-04-03 18:42:00+00:00,noise 20,0,complete,3455,process_case
3456,get_glass,0,2020-04-03 18:42:00+00:00,get_glass,0,complete,3456,process_case
3457,go_kitchen_sink,0,2020-04-03 18:42:00+00:00,go_kitchen_sink,0,complete,3457,process_case
3458,get_water,0,2020-04-03 18:42:00+00:00,get_water,0,start,3458,process_case
3459,noise 20,0,2020-04-03 18:42:00+00:00,noise 20,0,complete,3459,process_case
3460,get_water,0,2020-04-03 18:42:00+00:00,get_water,0,complete,3460,process_case
3461,drink_water,0,2020-04-03 18:42:00+00:00,drink_water,0,start,3461,process_case
3462,noise 10,0,2020-04-03 18:42:00+00:00,noise 10,0,complete,3462,process_case
3463,drink_water,0,2020-04-03 18:53:00+00:00,drink_water,0,complete,3463,process_case
3464,go_bed,0,2020-04-03 18:53:00+00:00,go_bed,0,complete,3464,process_case
3465,go_bed,0,2020-04-03 18:54:00+00:00,go_bed,0,complete,3465,process_case
3466,noise 2,0,2020-04-03 18:54:00+00:00,noise 2,0,complete,3466,process_case
3467,go_wc,0,2020-04-03 23:08:00+00:00,go_wc,0,complete,3467,process_case
3468,wc_do,0,2020-04-03 23:08:00+00:00,wc_do,0,start,3468,process_case
3469,noise 10,0,2020-04-03 23:08:00+00:00,noise 10,0,complete,3469,process_case
3470,wc_do,0,2020-04-03 23:14:00+00:00,wc_do,0,complete,3470,process_case
3471,noise 20,0,2020-04-03 23:14:00+00:00,noise 20,0,complete,3471,process_case
3472,go_bed,0,2020-04-03 23:15:00+00:00,go_bed,0,complete,3472,process_case
3473,noise 2,0,2020-04-03 23:15:00+00:00,noise 2,0,complete,3473,process_case
3474,go_wc,0,2020-04-04 02:47:00+00:00,go_wc,0,complete,3474,process_case
3475,wc_do,0,2020-04-04 02:47:00+00:00,wc_do,0,start,3475,process_case
3476,noise 10,0,2020-04-04 02:47:00+00:00,noise 10,0,complete,3476,process_case
3477,wc_do,0,2020-04-04 02:52:00+00:00,wc_do,0,complete,3477,process_case
3478,noise 20,0,2020-04-04 02:52:00+00:00,noise 20,0,complete,3478,process_case
3479,wc_flush,0,2020-04-04 02:52:00+00:00,wc_flush,0,complete,3479,process_case
3480,go_bathroom_sink,0,2020-04-04 02:52:00+00:00,go_bathroom_sink,0,complete,3480,process_case
3481,wash_hands,0,2020-04-04 02:52:00+00:00,wash_hands,0,start,3481,process_case
3482,wash_hands,0,2020-04-04 02:52:00+00:00,wash_hands,0,complete,3482,process_case
3483,go_computer,0,2020-04-04 02:52:00+00:00,go_computer,0,complete,3483,process_case
3484,go_computer,0,2020-04-04 02:53:00+00:00,go_computer,0,complete,3484,process_case
3485,switch_computer_on,0,2020-04-04 02:53:00+00:00,switch_computer_on,0,start,3485,process_case
3486,noise 20,0,2020-04-04 02:53:00+00:00,noise 20,0,complete,3486,process_case
3487,switch_computer_on,0,2020-04-04 02:53:00+00:00,switch_computer_on,0,complete,3487,process_case
3488,go_computer_chair,0,2020-04-04 02:53:00+00:00,go_computer_chair,0,complete,3488,process_case
3489,use_the_computer,0,2020-04-04 02:53:00+00:00,use_the_computer,0,start,3489,process_case
3490,noise 5,0,2020-04-04 02:53:00+00:00,noise 5,0,complete,3490,process_case
3491,use_the_computer,0,2020-04-04 04:52:00+00:00,use_the_computer,0,complete,3491,process_case
3492,go_computer,0,2020-04-04 04:52:00+00:00,go_computer,0,complete,3492,process_case
3493,switch_computer_off,0,2020-04-04 04:52:00+00:00,switch_computer_off,0,start,3493,process_case
3494,noise 20,0,2020-04-04 04:52:00+00:00,noise 20,0,complete,3494,process_case
3495,switch_computer_off,0,2020-04-04 04:52:00+00:00,switch_computer_off,0,complete,3495,process_case
3496,go_bathroom_sink,0,2020-04-04 04:52:00+00:00,go_bathroom_sink,0,complete,3496,process_case
3497,go_bathroom_sink,0,2020-04-04 04:53:00+00:00,go_bathroom_sink,0,complete,3497,process_case
3498,wash_hands,0,2020-04-04 04:53:00+00:00,wash_hands,0,start,3498,process_case
3499,wash_hands,0,2020-04-04 04:53:00+00:00,wash_hands,0,complete,3499,process_case
3500,go_fridge,0,2020-04-04 04:53:00+00:00,go_fridge,0,complete,3500,process_case
3501,get_food_from_fridge,0,2020-04-04 04:53:00+00:00,get_food_from_fridge,0,start,3501,process_case
3502,noise 20,0,2020-04-04 04:53:00+00:00,noise 20,0,complete,3502,process_case
3503,get_food_from_fridge,0,2020-04-04 04:55:00+00:00,get_food_from_fridge,0,complete,3503,process_case
3504,go_kitchen_shelf,0,2020-04-04 04:55:00+00:00,go_kitchen_shelf,0,complete,3504,process_case
3505,get_bread,0,2020-04-04 04:55:00+00:00,get_bread,0,start,3505,process_case
3506,noise 20,0,2020-04-04 04:55:00+00:00,noise 20,0,complete,3506,process_case
3507,get_bread,0,2020-04-04 04:55:00+00:00,get_bread,0,complete,3507,process_case
3508,go_dining_table,0,2020-04-04 04:55:00+00:00,go_dining_table,0,complete,3508,process_case
3509,eat_cold_meal,0,2020-04-04 04:55:00+00:00,eat_cold_meal,0,start,3509,process_case
3510,noise 10,0,2020-04-04 04:55:00+00:00,noise 10,0,complete,3510,process_case
3511,go_entrace,0,2020-04-04 06:05:00+00:00,go_entrace,0,complete,3511,process_case
3512,interact_with_man,0,2020-04-04 06:05:00+00:00,interact_with_man,0,start,3512,process_case
3513,noise 20,0,2020-04-04 06:05:00+00:00,noise 20,0,complete,3513,process_case
3514,interact_with_man,0,2020-04-04 06:09:00+00:00,interact_with_man,0,complete,3514,process_case
3515,go_dining_table,0,2020-04-04 06:09:00+00:00,go_dining_table,0,complete,3515,process_case
3516,noise 10,0,2020-04-04 06:09:00+00:00,noise 10,0,complete,3516,process_case
3517,eat_cold_meal,0,2020-04-04 06:18:00+00:00,eat_cold_meal,0,complete,3517,process_case
3518,go_kitchen_sink,0,2020-04-04 06:18:00+00:00,go_kitchen_sink,0,complete,3518,process_case
3519,put_plate_to_sink,0,2020-04-04 06:18:00+00:00,put_plate_to_sink,0,start,3519,process_case
3520,noise 20,0,2020-04-04 06:18:00+00:00,noise 20,0,complete,3520,process_case
3521,put_plate_to_sink,0,2020-04-04 06:18:00+00:00,put_plate_to_sink,0,complete,3521,process_case
3522,go_kitchen_shelf,0,2020-04-04 06:18:00+00:00,go_kitchen_shelf,0,complete,3522,process_case
3523,get_glass,0,2020-04-04 06:18:00+00:00,get_glass,0,start,3523,process_case
3524,noise 20,0,2020-04-04 06:18:00+00:00,noise 20,0,complete,3524,process_case
3525,get_glass,0,2020-04-04 06:18:00+00:00,get_glass,0,complete,3525,process_case
3526,go_kitchen_sink,0,2020-04-04 06:18:00+00:00,go_kitchen_sink,0,complete,3526,process_case
3527,get_water,0,2020-04-04 06:18:00+00:00,get_water,0,start,3527,process_case
3528,noise 20,0,2020-04-04 06:18:00+00:00,noise 20,0,complete,3528,process_case
3529,get_water,0,2020-04-04 06:19:00+00:00,get_water,0,complete,3529,process_case
3530,drink_water,0,2020-04-04 06:19:00+00:00,drink_water,0,start,3530,process_case
3531,noise 10,0,2020-04-04 06:19:00+00:00,noise 10,0,complete,3531,process_case
3532,drink_water,0,2020-04-04 06:21:00+00:00,drink_water,0,complete,3532,process_case
3533,go_windows,0,2020-04-04 06:21:00+00:00,go_windows,0,complete,3533,process_case
3534,close_windows,0,2020-04-04 06:21:00+00:00,close_windows,0,start,3534,process_case
3535,noise 10,0,2020-04-04 06:21:00+00:00,noise 10,0,complete,3535,process_case
3536,close_windows,0,2020-04-04 06:21:00+00:00,close_windows,0,complete,3536,process_case
3537,lower_blinds,0,2020-04-04 06:21:00+00:00,lower_blinds,0,start,3537,process_case
3538,go_bed,0,2020-04-04 06:22:00+00:00,go_bed,0,complete,3538,process_case
3539,noise 2,0,2020-04-04 06:22:00+00:00,noise 2,0,complete,3539,process_case
3540,sleep_in_bed,0,2020-04-04 07:32:00+00:00,sleep_in_bed,0,complete,3540,process_case
3541,go_wardrobe,0,2020-04-04 07:32:00+00:00,go_wardrobe,0,complete,3541,process_case
3542,change_clothes,0,2020-04-04 07:32:00+00:00,change_clothes,0,start,3542,process_case
3543,noise 20,0,2020-04-04 07:32:00+00:00,noise 20,0,complete,3543,process_case
3544,change_clothes,0,2020-04-04 07:36:00+00:00,change_clothes,0,complete,3544,process_case
3545,go_exercise_place,0,2020-04-04 07:36:00+00:00,go_exercise_place,0,complete,3545,process_case
3546,do_exercise,0,2020-04-04 07:36:00+00:00,do_exercise,0,start,3546,process_case
3547,noise 50,0,2020-04-04 07:36:00+00:00,noise 50,0,complete,3547,process_case
3548,do_exercise,0,2020-04-04 08:12:00+00:00,do_exercise,0,complete,3548,process_case
3549,go_chair,0,2020-04-04 08:12:00+00:00,go_chair,0,complete,3549,process_case
3550,rest_in_chair,0,2020-04-04 08:12:00+00:00,rest_in_chair,0,start,3550,process_case
3551,noise 5,0,2020-04-04 08:12:00+00:00,noise 5,0,complete,3551,process_case
3552,rest_in_chair,0,2020-04-04 08:32:00+00:00,rest_in_chair,0,complete,3552,process_case
3553,go_chair,0,2020-04-04 08:32:00+00:00,go_chair,0,complete,3553,process_case
3554,rest_in_chair,0,2020-04-04 08:32:00+00:00,rest_in_chair,0,start,3554,process_case
3555,rest_in_chair,0,2020-04-04 08:55:00+00:00,rest_in_chair,0,complete,3555,process_case
3556,go_kitchen_shelf,0,2020-04-04 08:55:00+00:00,go_kitchen_shelf,0,complete,3556,process_case
3557,get_glass,0,2020-04-04 08:55:00+00:00,get_glass,0,start,3557,process_case
3558,noise 20,0,2020-04-04 08:55:00+00:00,noise 20,0,complete,3558,process_case
3559,get_glass,0,2020-04-04 08:55:00+00:00,get_glass,0,complete,3559,process_case
3560,go_kitchen_sink,0,2020-04-04 08:55:00+00:00,go_kitchen_sink,0,complete,3560,process_case
3561,get_water,0,2020-04-04 08:55:00+00:00,get_water,0,start,3561,process_case
3562,noise 20,0,2020-04-04 08:55:00+00:00,noise 20,0,complete,3562,process_case
3563,get_water,0,2020-04-04 08:56:00+00:00,get_water,0,complete,3563,process_case
3564,drink_water,0,2020-04-04 08:56:00+00:00,drink_water,0,start,3564,process_case
3565,noise 10,0,2020-04-04 08:56:00+00:00,noise 10,0,complete,3565,process_case
3566,drink_water,0,2020-04-04 08:57:00+00:00,drink_water,0,complete,3566,process_case
3567,go_chair,0,2020-04-04 08:57:00+00:00,go_chair,0,complete,3567,process_case
3568,rest_in_chair,0,2020-04-04 08:57:00+00:00,rest_in_chair,0,start,3568,process_case
3569,noise 5,0,2020-04-04 08:57:00+00:00,noise 5,0,complete,3569,process_case
3570,rest_in_chair,0,2020-04-04 09:18:00+00:00,rest_in_chair,0,complete,3570,process_case
3571,go_chair,0,2020-04-04 09:18:00+00:00,go_chair,0,complete,3571,process_case
3572,rest_in_chair,0,2020-04-04 09:18:00+00:00,rest_in_chair,0,start,3572,process_case
3573,rest_in_chair,0,2020-04-04 09:34:00+00:00,rest_in_chair,0,complete,3573,process_case
3574,go_chair,0,2020-04-04 09:34:00+00:00,go_chair,0,complete,3574,process_case
3575,rest_in_chair,0,2020-04-04 09:34:00+00:00,rest_in_chair,0,start,3575,process_case
3576,rest_in_chair,0,2020-04-04 09:57:00+00:00,rest_in_chair,0,complete,3576,process_case
3577,go_chair,0,2020-04-04 09:57:00+00:00,go_chair,0,complete,3577,process_case
3578,rest_in_chair,0,2020-04-04 09:57:00+00:00,rest_in_chair,0,start,3578,process_case
3579,rest_in_chair,0,2020-04-04 10:16:00+00:00,rest_in_chair,0,complete,3579,process_case
3580,go_kitchen_shelf,0,2020-04-04 10:16:00+00:00,go_kitchen_shelf,0,complete,3580,process_case
3581,get_glass,0,2020-04-04 10:16:00+00:00,get_glass,0,start,3581,process_case
3582,noise 20,0,2020-04-04 10:16:00+00:00,noise 20,0,complete,3582,process_case
3583,get_glass,0,2020-04-04 10:16:00+00:00,get_glass,0,complete,3583,process_case
3584,go_kitchen_sink,0,2020-04-04 10:16:00+00:00,go_kitchen_sink,0,complete,3584,process_case
3585,get_water,0,2020-04-04 10:16:00+00:00,get_water,0,start,3585,process_case
3586,noise 20,0,2020-04-04 10:16:00+00:00,noise 20,0,complete,3586,process_case
3587,get_water,0,2020-04-04 10:16:00+00:00,get_water,0,complete,3587,process_case
3588,drink_water,0,2020-04-04 10:16:00+00:00,drink_water,0,start,3588,process_case
3589,noise 10,0,2020-04-04 10:16:00+00:00,noise 10,0,complete,3589,process_case
3590,drink_water,0,2020-04-04 10:18:00+00:00,drink_water,0,complete,3590,process_case
3591,go_chair,0,2020-04-04 10:18:00+00:00,go_chair,0,complete,3591,process_case
3592,rest_in_chair,0,2020-04-04 10:18:00+00:00,rest_in_chair,0,start,3592,process_case
3593,noise 5,0,2020-04-04 10:18:00+00:00,noise 5,0,complete,3593,process_case
3594,rest_in_chair,0,2020-04-04 10:42:00+00:00,rest_in_chair,0,complete,3594,process_case
3595,go_chair,0,2020-04-04 10:42:00+00:00,go_chair,0,complete,3595,process_case
3596,rest_in_chair,0,2020-04-04 10:42:00+00:00,rest_in_chair,0,start,3596,process_case
3597,rest_in_chair,0,2020-04-04 10:58:00+00:00,rest_in_chair,0,complete,3597,process_case
3598,go_chair,0,2020-04-04 10:58:00+00:00,go_chair,0,complete,3598,process_case
3599,rest_in_chair,0,2020-04-04 10:58:00+00:00,rest_in_chair,0,start,3599,process_case
3600,rest_in_chair,0,2020-04-04 11:20:00+00:00,rest_in_chair,0,complete,3600,process_case
3601,go_chair,0,2020-04-04 11:20:00+00:00,go_chair,0,complete,3601,process_case
3602,rest_in_chair,0,2020-04-04 11:20:00+00:00,rest_in_chair,0,start,3602,process_case
3603,rest_in_chair,0,2020-04-04 11:42:00+00:00,rest_in_chair,0,complete,3603,process_case
3604,go_kitchen_shelf,0,2020-04-04 11:42:00+00:00,go_kitchen_shelf,0,complete,3604,process_case
3605,get_glass,0,2020-04-04 11:42:00+00:00,get_glass,0,start,3605,process_case
3606,noise 20,0,2020-04-04 11:42:00+00:00,noise 20,0,complete,3606,process_case
3607,get_glass,0,2020-04-04 11:42:00+00:00,get_glass,0,complete,3607,process_case
3608,go_kitchen_sink,0,2020-04-04 11:42:00+00:00,go_kitchen_sink,0,complete,3608,process_case
3609,get_water,0,2020-04-04 11:42:00+00:00,get_water,0,start,3609,process_case
3610,noise 20,0,2020-04-04 11:42:00+00:00,noise 20,0,complete,3610,process_case
3611,get_water,0,2020-04-04 11:42:00+00:00,get_water,0,complete,3611,process_case
3612,drink_water,0,2020-04-04 11:42:00+00:00,drink_water,0,start,3612,process_case
3613,noise 10,0,2020-04-04 11:42:00+00:00,noise 10,0,complete,3613,process_case
3614,drink_water,0,2020-04-04 11:44:00+00:00,drink_water,0,complete,3614,process_case
3615,go_wc,0,2020-04-04 11:44:00+00:00,go_wc,0,complete,3615,process_case
3616,wc_do,0,2020-04-04 11:44:00+00:00,wc_do,0,start,3616,process_case
3617,noise 10,0,2020-04-04 11:44:00+00:00,noise 10,0,complete,3617,process_case
3618,wc_do,0,2020-04-04 11:47:00+00:00,wc_do,0,complete,3618,process_case
3619,wc_flush,0,2020-04-04 11:47:00+00:00,wc_flush,0,start,3619,process_case
3620,noise 20,0,2020-04-04 11:47:00+00:00,noise 20,0,complete,3620,process_case
3621,wc_flush,0,2020-04-04 11:48:00+00:00,wc_flush,0,complete,3621,process_case
3622,go_bathroom_sink,0,2020-04-04 11:48:00+00:00,go_bathroom_sink,0,complete,3622,process_case
3623,wash_hands,0,2020-04-04 11:48:00+00:00,wash_hands,0,start,3623,process_case
3624,wash_hands,0,2020-04-04 11:48:00+00:00,wash_hands,0,complete,3624,process_case
3625,go_chair,0,2020-04-04 11:48:00+00:00,go_chair,0,complete,3625,process_case
3626,rest_in_chair,0,2020-04-04 11:48:00+00:00,rest_in_chair,0,start,3626,process_case
3627,noise 5,0,2020-04-04 11:48:00+00:00,noise 5,0,complete,3627,process_case
3628,rest_in_chair,0,2020-04-04 12:12:00+00:00,rest_in_chair,0,complete,3628,process_case
3629,go_chair,0,2020-04-04 12:12:00+00:00,go_chair,0,complete,3629,process_case
3630,rest_in_chair,0,2020-04-04 12:12:00+00:00,rest_in_chair,0,start,3630,process_case
3631,rest_in_chair,0,2020-04-04 12:33:00+00:00,rest_in_chair,0,complete,3631,process_case
3632,go_computer,0,2020-04-04 12:33:00+00:00,go_computer,0,complete,3632,process_case
3633,go_computer,0,2020-04-04 12:34:00+00:00,go_computer,0,complete,3633,process_case
3634,switch_computer_on,0,2020-04-04 12:34:00+00:00,switch_computer_on,0,start,3634,process_case
3635,noise 20,0,2020-04-04 12:34:00+00:00,noise 20,0,complete,3635,process_case
3636,switch_computer_on,0,2020-04-04 12:34:00+00:00,switch_computer_on,0,complete,3636,process_case
3637,go_computer_chair,0,2020-04-04 12:34:00+00:00,go_computer_chair,0,complete,3637,process_case
3638,use_the_computer,0,2020-04-04 12:34:00+00:00,use_the_computer,0,start,3638,process_case
3639,noise 5,0,2020-04-04 12:34:00+00:00,noise 5,0,complete,3639,process_case
3640,go_entrace,0,2020-04-04 13:16:00+00:00,go_entrace,0,complete,3640,process_case
3641,interact_with_man,0,2020-04-04 13:16:00+00:00,interact_with_man,0,start,3641,process_case
3642,noise 20,0,2020-04-04 13:16:00+00:00,noise 20,0,complete,3642,process_case
3643,interact_with_man,0,2020-04-04 13:19:00+00:00,interact_with_man,0,complete,3643,process_case
3644,go_computer_chair,0,2020-04-04 13:19:00+00:00,go_computer_chair,0,complete,3644,process_case
3645,go_computer_chair,0,2020-04-04 13:20:00+00:00,go_computer_chair,0,complete,3645,process_case
3646,noise 5,0,2020-04-04 13:20:00+00:00,noise 5,0,complete,3646,process_case
3647,go_kitchen_shelf,0,2020-04-04 13:34:00+00:00,go_kitchen_shelf,0,complete,3647,process_case
3648,get_glass,0,2020-04-04 13:34:00+00:00,get_glass,0,start,3648,process_case
3649,noise 20,0,2020-04-04 13:34:00+00:00,noise 20,0,complete,3649,process_case
3650,get_glass,0,2020-04-04 13:34:00+00:00,get_glass,0,complete,3650,process_case
3651,go_kitchen_sink,0,2020-04-04 13:34:00+00:00,go_kitchen_sink,0,complete,3651,process_case
3652,get_water,0,2020-04-04 13:34:00+00:00,get_water,0,start,3652,process_case
3653,noise 20,0,2020-04-04 13:34:00+00:00,noise 20,0,complete,3653,process_case
